Date,Soil Moisture 10cm (%) ,Soil Moisture 20cm (%) ,Soil Moisture 30cm (%),Soil Moisture 40cm (%),Soil Moisture 50cm (%),Soil Moisture 60cm (%) ,Rain,Temperature (oC),Humidity (%)
2024-03-15 03:00:00,15.62,5.69,2.65,2.43,1.88,0.98,0,9.48,89.17
2024-03-15 02:00:00,15.62,5.69,2.65,2.43,1.88,0.98,0,9.33,89.83
2024-03-15 01:00:00,15.62,5.69,2.65,2.43,1.88,0.98,0,10.4,84.17
2024-03-15 00:00:00,15.62,5.69,2.65,2.43,1.88,0.98,0,10.7,84.33
2024-03-14 23:00:00,15.61,5.69,2.64,2.43,1.88,0.98,0,12.28,77.33
2024-03-14 22:00:00,15.61,5.69,2.64,2.43,1.88,0.98,0,13.92,69.67
2024-03-14 21:00:00,15.63,5.7,2.65,2.43,1.89,0.98,0,15.17,55.33
2024-03-14 20:00:00,15.65,5.7,2.65,2.43,1.88,0.98,0,16.32,52.17
2024-03-14 19:00:00,15.66,5.71,2.65,2.43,1.88,0.98,0,17.25,50.67
2024-03-14 18:00:00,15.66,5.71,2.66,2.43,1.88,0.98,0,19.72,48.17
2024-03-14 17:00:00,15.68,5.73,2.66,2.44,1.88,0.98,0,18.65,49.67
2024-03-14 16:00:00,15.71,5.74,2.66,2.44,1.89,0.98,0,18.1,52.67
2024-03-14 15:00:00,15.7,5.74,2.67,2.44,1.89,0.98,0,17.37,59.5
2024-03-14 14:00:00,15.72,5.74,2.67,2.45,1.89,0.98,0,16.13,61.33
2024-03-14 13:00:00,15.73,5.74,2.67,2.45,1.89,0.98,0,13.72,65.67
2024-03-14 12:00:00,15.75,5.75,2.68,2.45,1.89,0.98,0,12.67,67.17
2024-03-14 11:00:00,15.78,5.76,2.68,2.45,1.89,0.98,0,11.87,67.5
2024-03-14 10:00:00,15.8,5.76,2.68,2.45,1.89,0.98,0,10.23,71.67
2024-03-14 09:00:00,15.8,5.76,2.68,2.45,1.89,0.98,0,7.65,85.33
2024-03-14 08:00:00,15.81,5.76,2.68,2.45,1.89,0.98,0,9.48,75.33
2024-03-14 07:00:00,15.82,5.76,2.67,2.45,1.89,0.98,0,9.05,77
2024-03-14 06:00:00,15.82,5.77,2.68,2.45,1.89,0.98,0,7.63,82.83
2024-03-14 05:00:00,15.84,5.77,2.67,2.45,1.89,0.98,0,8.6,79.67
2024-03-14 04:00:00,15.83,5.76,2.67,2.45,1.89,0.98,0,8.95,79.33
2024-03-14 03:00:00,15.83,5.76,2.67,2.45,1.89,0.98,0,8.97,84
2024-03-14 02:00:00,15.84,5.76,2.67,2.45,1.89,0.98,0,8.35,92.17
2024-03-14 01:00:00,15.84,5.76,2.67,2.45,1.89,0.98,0,9.4,88.67
2024-03-14 00:00:00,15.82,5.76,2.67,2.45,1.88,0.98,0,9.38,90
2024-03-13 23:00:00,15.83,5.77,2.67,2.45,1.89,0.98,0,11.33,82
2024-03-13 22:00:00,15.82,5.76,2.67,2.45,1.89,0.98,0,12.65,76
2024-03-13 21:00:00,15.84,5.76,2.67,2.44,1.89,0.98,0,13.93,74.33
2024-03-13 20:00:00,15.84,5.77,2.67,2.45,1.89,0.98,0,16.22,67.83
2024-03-13 19:00:00,15.85,5.78,2.68,2.45,1.89,0.98,0,18.07,63.17
2024-03-13 18:00:00,15.88,5.79,2.68,2.45,1.89,0.98,0,18.82,59.5
2024-03-13 17:00:00,15.9,5.81,2.69,2.45,1.89,0.98,0,18.93,48.17
2024-03-13 16:00:00,15.9,5.82,2.69,2.46,1.89,0.98,0,17.87,57.67
2024-03-13 15:00:00,15.93,5.82,2.69,2.46,1.89,0.98,0,18.17,60.67
2024-03-13 14:00:00,15.94,5.82,2.69,2.47,1.89,0.98,0,16.78,63.5
2024-03-13 13:00:00,15.96,5.82,2.69,2.47,1.89,0.98,0,15.82,64.5
2024-03-13 12:00:00,15.99,5.83,2.7,2.47,1.89,0.99,0,13.35,70.83
2024-03-13 11:00:00,15.99,5.83,2.7,2.47,1.89,0.99,0,10.37,81.17
2024-03-13 10:00:00,16,5.83,2.7,2.46,1.89,0.99,0,10.22,79.17
2024-03-13 09:00:00,16.02,5.84,2.7,2.47,1.9,0.99,0,9.13,83.17
2024-03-13 08:00:00,16.03,5.84,2.7,2.47,1.89,0.99,0,9.58,82.17
2024-03-13 07:00:00,16.02,5.84,2.7,2.47,1.9,0.99,0,8.9,85.67
2024-03-13 06:00:00,16.03,5.84,2.71,2.46,1.9,0.99,0,8.67,86.83
2024-03-13 05:00:00,16.04,5.85,2.7,2.46,1.89,0.99,0,10.12,81.5
2024-03-13 04:00:00,16.04,5.85,2.7,2.47,1.9,0.99,0,11.17,78.17
2024-03-13 03:00:00,16.03,5.84,2.7,2.46,1.9,0.99,0,11.22,81.5
2024-03-13 02:00:00,16.05,5.85,2.7,2.47,1.9,0.99,0,10.65,83.67
2024-03-13 01:00:00,16.06,5.84,2.7,2.47,1.9,0.99,0,11.48,80
2024-03-13 00:00:00,16.04,5.84,2.7,2.47,1.9,0.99,0,12.13,78.67
2024-03-12 23:00:00,16.06,5.84,2.7,2.47,1.9,0.99,0,12.23,76.33
2024-03-12 22:00:00,16.07,5.85,2.7,2.47,1.9,0.99,0,11.63,82
2024-03-12 21:00:00,16.07,5.86,2.7,2.46,1.9,0.99,0,13.1,75.33
2024-03-12 20:00:00,16.07,5.86,2.7,2.46,1.89,0.99,0,14.12,74
2024-03-12 19:00:00,16.08,5.86,2.7,2.46,1.89,0.99,0,18.55,60.5
2024-03-12 18:00:00,16.09,5.87,2.71,2.47,1.9,0.99,0,22.58,48
2024-03-12 17:00:00,16.11,5.88,2.71,2.47,1.9,0.99,0,21.67,54.5
2024-03-12 16:00:00,16.13,5.89,2.72,2.47,1.9,0.99,0,19.45,66.33
2024-03-12 15:00:00,16.13,5.89,2.72,2.48,1.89,0.99,0,19.03,70.17
2024-03-12 14:00:00,16.14,5.9,2.72,2.48,1.9,0.99,0,19.43,71
2024-03-12 13:00:00,16.17,5.9,2.73,2.48,1.9,0.99,0,19.73,72.33
2024-03-12 12:00:00,16.2,5.91,2.73,2.49,1.9,0.99,0,16.9,84.83
2024-03-12 11:00:00,16.21,5.91,2.73,2.49,1.9,0.99,0,13.35,99.83
2024-03-12 10:00:00,16.22,5.92,2.73,2.49,1.9,0.99,0,12.02,100
2024-03-12 09:00:00,16.22,5.92,2.73,2.49,1.9,0.99,0,11.87,99.17
2024-03-12 08:00:00,16.23,5.92,2.73,2.49,1.9,0.99,0,12.4,99.67
2024-03-12 07:00:00,16.22,5.93,2.74,2.49,1.9,0.99,0.3,13.25,99
2024-03-12 06:00:00,16.22,5.94,2.74,2.49,1.9,0.99,0,13.42,99
2024-03-12 05:00:00,16.22,5.95,2.74,2.49,1.9,0.99,0.3,13.2,98.5
2024-03-12 04:00:00,16.21,5.94,2.74,2.49,1.9,0.99,0,13.58,98.67
2024-03-12 03:00:00,16.2,5.94,2.74,2.49,1.9,1,0.9,14.1,96.5
2024-03-12 02:00:00,16.19,5.95,2.74,2.49,1.9,1,0,14.98,90.33
2024-03-12 01:00:00,16.19,5.94,2.74,2.49,1.9,0.99,0,14.83,90.83
2024-03-12 00:00:00,16.2,5.94,2.74,2.5,1.9,0.99,0,14.63,91
2024-03-11 23:00:00,16.2,5.95,2.74,2.5,1.9,1,0,14.77,90.33
2024-03-11 22:00:00,16.19,5.95,2.74,2.49,1.9,0.99,0,14.85,89.33
2024-03-11 21:00:00,16.19,5.96,2.74,2.5,1.9,1,0,14.78,87
2024-03-11 20:00:00,16.21,5.96,2.74,2.49,1.9,1,0,15.15,86.33
2024-03-11 19:00:00,16.21,5.96,2.74,2.49,1.9,1,0,16.18,84.33
2024-03-11 18:00:00,16.21,5.97,2.74,2.49,1.9,1,0,16.07,83.5
2024-03-11 17:00:00,16.23,5.98,2.74,2.49,1.9,1,0,16.63,81.33
2024-03-11 16:00:00,16.21,5.97,2.74,2.49,1.9,1,0,16.63,81.17
2024-03-11 15:00:00,16.21,5.97,2.74,2.49,1.9,1,0,17.22,78.17
2024-03-11 14:00:00,16.23,5.98,2.74,2.5,1.9,1,0,16.65,78.5
2024-03-11 13:00:00,16.22,5.98,2.74,2.49,1.9,1,0,15.63,79.5
2024-03-11 12:00:00,16.24,5.98,2.75,2.5,1.9,1,0,14.37,81.33
2024-03-11 11:00:00,16.25,5.99,2.75,2.5,1.9,1,0,12.78,86.17
2024-03-11 10:00:00,16.27,6,2.75,2.5,1.9,1,0,10.47,91
2024-03-11 09:00:00,16.27,6,2.75,2.5,1.9,1,0,9.53,92.33
2024-03-11 08:00:00,16.29,6.01,2.75,2.5,1.9,1,0,10.12,88
2024-03-11 07:00:00,16.29,6.02,2.76,2.5,1.9,1,0,10.3,87.83
2024-03-11 06:00:00,16.3,6.02,2.76,2.51,1.91,1,0,9.82,93.17
2024-03-11 05:00:00,16.28,6.01,2.75,2.5,1.9,1,0,9.05,95.33
2024-03-11 04:00:00,16.28,6.02,2.76,2.5,1.9,1,0,9.1,96.67
2024-03-11 03:00:00,16.29,6.01,2.75,2.5,1.9,1,0,9.27,95.83
2024-03-11 02:00:00,16.29,6.02,2.75,2.5,1.91,1,0,9.8,95
2024-03-11 01:00:00,16.3,6.02,2.75,2.5,1.9,1,0,10.1,94.83
2024-03-11 00:00:00,16.3,6.02,2.75,2.5,1.91,1,0,10.25,94.83
2024-03-10 23:00:00,16.3,6.02,2.76,2.5,1.9,1,0,10.58,93.33
2024-03-10 22:00:00,16.3,6.03,2.76,2.5,1.9,1,0,11.07,92.17
2024-03-10 21:00:00,16.3,6.03,2.76,2.51,1.91,1,0,12.32,88
2024-03-10 20:00:00,16.3,6.04,2.76,2.51,1.91,1,0,13.15,84.67
2024-03-10 19:00:00,16.32,6.05,2.76,2.51,1.9,1,0,15.17,77.83
2024-03-10 18:00:00,16.34,6.06,2.76,2.51,1.91,1,0,16.55,73.83
2024-03-10 17:00:00,16.35,6.06,2.76,2.51,1.91,1,0,15.18,77.67
2024-03-10 16:00:00,16.37,6.06,2.76,2.52,1.91,1.01,0,16.17,73.33
2024-03-10 15:00:00,16.39,6.06,2.77,2.51,1.91,1.01,0,14.67,79
2024-03-10 14:00:00,16.42,6.07,2.77,2.51,1.91,1.01,0,13.65,83.83
2024-03-10 13:00:00,16.43,6.07,2.77,2.51,1.91,1.01,0,12.33,88.33
2024-03-10 12:00:00,16.45,6.07,2.77,2.51,1.91,1.01,0,11.38,91
2024-03-10 11:00:00,16.46,6.08,2.77,2.52,1.91,1.01,0,10.32,93.67
2024-03-10 10:00:00,16.47,6.09,2.77,2.52,1.91,1.01,0,9.82,93.67
2024-03-10 09:00:00,16.48,6.09,2.78,2.52,1.91,1.01,0,9.5,94
2024-03-10 08:00:00,16.48,6.1,2.78,2.52,1.91,1.01,0,9.43,93.83
2024-03-10 07:00:00,16.5,6.1,2.78,2.52,1.91,1.01,0,9.17,95.5
2024-03-10 06:00:00,16.5,6.1,2.78,2.52,1.91,1.01,0,9.3,95
2024-03-10 05:00:00,16.5,6.11,2.78,2.52,1.91,1.01,0,9.48,93.33
2024-03-10 04:00:00,16.52,6.11,2.78,2.52,1.91,1.01,0,9.67,91
2024-03-10 03:00:00,16.52,6.12,2.78,2.52,1.91,1.01,0,9.07,95.17
2024-03-10 02:00:00,16.53,6.13,2.78,2.52,1.91,1.01,0,8.83,98
2024-03-10 01:00:00,16.53,6.13,2.78,2.52,1.91,1.01,0,8.7,99
2024-03-10 00:00:00,16.53,6.13,2.78,2.52,1.91,1.01,0,8.62,99
2024-03-09 23:00:00,16.54,6.13,2.78,2.52,1.91,1.01,0,8.52,99
2024-03-09 22:00:00,16.55,6.14,2.78,2.52,1.91,1.01,0,8.33,98.67
2024-03-09 21:00:00,16.56,6.14,2.78,2.52,1.91,1.01,0,8.98,97.33
2024-03-09 20:00:00,16.56,6.15,2.78,2.53,1.91,1.01,0.3,10.18,91.5
2024-03-09 19:00:00,16.58,6.16,2.79,2.53,1.91,1.01,0,10.85,88.17
2024-03-09 18:00:00,16.61,6.16,2.79,2.53,1.91,1.01,0,10.47,90.83
2024-03-09 17:00:00,16.62,6.17,2.79,2.53,1.91,1.01,0,9.45,95.5
2024-03-09 16:00:00,16.64,6.17,2.79,2.53,1.91,1.01,0.3,9.88,91
2024-03-09 15:00:00,16.65,6.17,2.79,2.53,1.91,1.01,0,10.07,87.5
2024-03-09 14:00:00,16.67,6.17,2.79,2.53,1.91,1.01,0,9,95
2024-03-09 13:00:00,16.67,6.18,2.78,2.53,1.91,1.01,0,8.42,97.17
2024-03-09 12:00:00,16.67,6.17,2.78,2.53,1.91,1.01,0,8.22,98
2024-03-09 11:00:00,16.68,6.18,2.78,2.53,1.91,1.01,0.3,8.03,98
2024-03-09 10:00:00,16.7,6.18,2.78,2.53,1.91,1.01,0.3,7.78,97.17
2024-03-09 09:00:00,16.71,6.19,2.78,2.54,1.91,1.01,0,8.4,92.67
2024-03-09 08:00:00,16.73,6.19,2.79,2.54,1.91,1.01,0,8.53,89.5
2024-03-09 07:00:00,16.73,6.2,2.79,2.54,1.91,1.01,0,8.82,88.33
2024-03-09 06:00:00,16.74,6.21,2.79,2.54,1.91,1.01,0,9.02,86.5
2024-03-09 05:00:00,16.74,6.22,2.79,2.54,1.91,1.01,0,8.65,88.83
2024-03-09 04:00:00,16.76,6.22,2.79,2.54,1.91,1.01,0,8.75,91.83
2024-03-09 03:00:00,16.77,6.22,2.79,2.54,1.91,1.01,0,9.37,90
2024-03-09 02:00:00,16.77,6.22,2.78,2.54,1.91,1.01,0,9.58,89.67
2024-03-09 01:00:00,16.79,6.23,2.78,2.54,1.9,1,0,10.05,85.17
2024-03-09 00:00:00,16.81,6.23,2.79,2.54,1.9,1,0,10.2,84
2024-03-08 23:00:00,16.81,6.24,2.78,2.54,1.9,1,0,10.13,82.17
2024-03-08 22:00:00,16.83,6.24,2.79,2.54,1.9,1,0,10.13,84.83
2024-03-08 21:00:00,16.86,6.25,2.79,2.54,1.9,1,0,10.67,83.67
2024-03-08 20:00:00,16.89,6.26,2.79,2.54,1.9,1,0,11.57,80.17
2024-03-08 19:00:00,16.91,6.26,2.79,2.54,1.9,1,0,12.12,77.83
2024-03-08 18:00:00,16.94,6.27,2.79,2.54,1.9,1,0,14.1,72.33
2024-03-08 17:00:00,16.99,6.29,2.8,2.54,1.9,1,0,15.08,69.5
2024-03-08 16:00:00,17.03,6.3,2.79,2.54,1.9,0.99,0,15.43,69.83
2024-03-08 15:00:00,17.08,6.31,2.8,2.54,1.89,0.99,0,14.63,71
2024-03-08 14:00:00,17.14,6.31,2.8,2.55,1.89,0.99,0,15.12,70.33
2024-03-08 13:00:00,17.19,6.32,2.8,2.55,1.89,0.99,0,12.95,76.17
2024-03-08 12:00:00,17.25,6.32,2.8,2.54,1.89,0.99,0,12.12,78.83
2024-03-08 11:00:00,17.28,6.33,2.8,2.54,1.89,0.99,0,9.68,87.33
2024-03-08 10:00:00,17.32,6.34,2.8,2.54,1.88,0.98,0,7.78,95.83
2024-03-08 09:00:00,17.35,6.35,2.8,2.54,1.88,0.98,0,7.85,97.67
2024-03-08 08:00:00,17.4,6.35,2.8,2.54,1.88,0.98,0,8.42,95.17
2024-03-08 07:00:00,17.45,6.36,2.81,2.54,1.87,0.98,0,9.05,89.5
2024-03-08 06:00:00,17.49,6.37,2.8,2.54,1.87,0.97,0,8.43,91.5
2024-03-08 05:00:00,17.53,6.37,2.8,2.54,1.87,0.97,0,8.12,93.33
2024-03-08 04:00:00,17.56,6.38,2.8,2.53,1.87,0.97,0,8.53,92
2024-03-08 03:00:00,17.63,6.38,2.79,2.53,1.86,0.97,0,9.45,89.83
2024-03-08 02:00:00,17.69,6.37,2.79,2.53,1.86,0.97,0,9.32,89.83
2024-03-08 01:00:00,17.74,6.36,2.78,2.52,1.86,0.97,0,8.78,93.33
2024-03-08 00:00:00,17.8,6.36,2.78,2.52,1.85,0.96,0,8.12,99
2024-03-07 23:00:00,17.86,6.35,2.78,2.52,1.85,0.96,0,8.22,100
2024-03-07 22:00:00,17.93,6.33,2.77,2.52,1.85,0.96,0,8.12,100
2024-03-07 21:00:00,17.99,6.3,2.77,2.51,1.85,0.96,0,8.75,100
2024-03-07 20:00:00,18.1,6.27,2.76,2.51,1.85,0.96,0,9.48,99
2024-03-07 19:00:00,18.12,6.22,2.76,2.51,1.85,0.95,0,9.88,99.5
2024-03-07 18:00:00,17.77,6.2,2.76,2.51,1.85,0.95,1.2,8.9,98.83
2024-03-07 17:00:00,16.94,6.17,2.75,2.51,1.84,0.95,2.7,9.4,96
2024-03-07 16:00:00,16.9,6.17,2.75,2.51,1.84,0.95,0.3,9.83,96.67
2024-03-07 15:00:00,16.9,6.16,2.75,2.51,1.84,0.94,0,10.62,96.67
2024-03-07 14:00:00,16.87,6.15,2.75,2.51,1.84,0.94,0.3,10.47,94.17
2024-03-07 13:00:00,16.84,6.14,2.75,2.51,1.84,0.94,0,12.32,98.67
2024-03-07 12:00:00,16.74,6.14,2.75,2.51,1.83,0.94,0.3,10.78,100
2024-03-07 11:00:00,16.67,6.14,2.75,2.51,1.83,0.94,1.2,9.83,100
2024-03-07 10:00:00,16.63,6.14,2.75,2.51,1.83,0.93,0,9.67,100
2024-03-07 09:00:00,16.57,6.15,2.75,2.51,1.83,0.93,0,9.23,100
2024-03-07 08:00:00,16.53,6.14,2.75,2.51,1.83,0.93,1.8,9.75,100
2024-03-07 07:00:00,16.52,6.15,2.75,2.51,1.83,0.93,0,9.63,100
2024-03-07 06:00:00,16.53,6.15,2.75,2.52,1.82,0.92,0,9.75,100
2024-03-07 05:00:00,16.53,6.15,2.75,2.52,1.82,0.92,0,9.75,100
2024-03-07 04:00:00,16.53,6.15,2.75,2.51,1.82,0.92,0,9.58,100
2024-03-07 03:00:00,16.53,6.15,2.75,2.51,1.81,0.92,0.3,9.38,100
2024-03-07 02:00:00,16.52,6.15,2.74,2.51,1.81,0.91,0,9.68,100
2024-03-07 01:00:00,16.51,6.16,2.74,2.51,1.81,0.91,0,10.07,100
2024-03-07 00:00:00,16.49,6.17,2.75,2.51,1.81,0.91,0,10.42,99
2024-03-06 23:00:00,16.47,6.18,2.74,2.51,1.8,0.91,3.3,10.85,97.17
2024-03-06 22:00:00,16.47,6.19,2.74,2.51,1.8,0.9,0.3,12.22,89.33
2024-03-06 21:00:00,16.49,6.2,2.74,2.51,1.8,0.9,0,12.3,88.17
2024-03-06 20:00:00,16.52,6.21,2.74,2.51,1.79,0.9,0,13.72,84.5
2024-03-06 19:00:00,16.57,6.22,2.75,2.51,1.79,0.9,0,15.25,77.5
2024-03-06 18:00:00,16.62,6.23,2.75,2.51,1.79,0.89,0,15.37,75.17
2024-03-06 17:00:00,16.65,6.26,2.75,2.51,1.78,0.89,0,16.03,73.17
2024-03-06 16:00:00,16.7,6.27,2.75,2.52,1.78,0.89,0,16.27,74.33
2024-03-06 15:00:00,16.75,6.28,2.75,2.52,1.77,0.89,0,16.58,73.17
2024-03-06 14:00:00,16.81,6.29,2.76,2.52,1.77,0.89,0,16.45,69.17
2024-03-06 13:00:00,16.89,6.31,2.76,2.52,1.76,0.89,0,16.38,70.33
2024-03-06 12:00:00,16.95,6.31,2.76,2.52,1.75,0.89,0,12.28,88.5
2024-03-06 11:00:00,17,6.33,2.77,2.51,1.75,0.88,0,8.87,100
2024-03-06 10:00:00,17.04,6.34,2.76,2.51,1.74,0.88,0,6.12,100
2024-03-06 09:00:00,17.11,6.36,2.77,2.51,1.73,0.88,0,6.47,100
2024-03-06 08:00:00,17.16,6.38,2.76,2.5,1.72,0.88,0,5.62,100
2024-03-06 07:00:00,17.21,6.39,2.76,2.5,1.71,0.88,0,6.58,100
2024-03-06 06:00:00,17.28,6.41,2.76,2.49,1.7,0.88,0,6.45,100
2024-03-06 05:00:00,17.36,6.43,2.76,2.48,1.69,0.88,0,6.7,100
2024-03-06 04:00:00,17.43,6.44,2.76,2.47,1.68,0.88,0,7.35,100
2024-03-06 03:00:00,17.5,6.47,2.76,2.45,1.68,0.88,0,7.63,100
2024-03-06 02:00:00,17.59,6.49,2.76,2.44,1.67,0.88,0,8.62,100
2024-03-06 01:00:00,17.7,6.52,2.76,2.42,1.66,0.88,0,8.95,100
2024-03-06 00:00:00,17.79,6.54,2.76,2.39,1.66,0.88,0,9.17,99.33
2024-03-05 23:00:00,17.91,6.58,2.75,2.36,1.66,0.88,0,10.25,98.5
2024-03-05 22:00:00,18.05,6.61,2.75,2.32,1.65,0.88,0,10.15,98.17
2024-03-05 21:00:00,18.2,6.65,2.74,2.29,1.65,0.88,0.3,10.53,92.17
2024-03-05 20:00:00,18.39,6.69,2.73,2.25,1.65,0.88,0,10.6,93.5
2024-03-05 19:00:00,18.6,6.74,2.71,2.22,1.65,0.88,0,10.92,97
2024-03-05 18:00:00,18.86,6.8,2.68,2.2,1.65,0.88,0,10.93,96.5
2024-03-05 17:00:00,19.19,6.87,2.63,2.19,1.65,0.88,0,10.83,97
2024-03-05 16:00:00,19.6,6.95,2.55,2.18,1.66,0.88,0.6,10.45,99
2024-03-05 15:00:00,20.16,7.04,2.46,2.18,1.65,0.88,0,11.72,99.33
2024-03-05 14:00:00,21.09,7.14,2.35,2.18,1.65,0.88,0,10.45,100
2024-03-05 13:00:00,22.85,7.09,2.28,2.18,1.65,0.88,0.6,9.55,100
2024-03-05 12:00:00,23.64,6.49,2.25,2.17,1.65,0.88,4.8,9.45,100
2024-03-05 11:00:00,24.08,5.47,2.24,2.18,1.65,0.88,7.2,9.43,100
2024-03-05 10:00:00,23.15,4.67,2.24,2.17,1.65,0.88,5.1,9.92,100
2024-03-05 09:00:00,14.47,4.4,2.24,2.17,1.65,0.88,9.3,10.15,99.33
2024-03-05 08:00:00,11.78,4.39,2.24,2.17,1.65,0.88,0.6,10.23,99
2024-03-05 07:00:00,11.78,4.39,2.24,2.17,1.65,0.88,1.5,10.52,98.33
2024-03-05 06:00:00,11.78,4.39,2.24,2.17,1.65,0.88,0.3,10.67,97.83
2024-03-05 05:00:00,11.78,4.39,2.24,2.17,1.65,0.88,0.9,11.4,93.83
2024-03-05 04:00:00,11.77,4.39,2.23,2.17,1.65,0.88,0,13.1,80.67
2024-03-05 03:00:00,11.76,4.39,2.23,2.17,1.65,0.88,0,12.88,79.5
2024-03-05 02:00:00,11.76,4.39,2.23,2.16,1.65,0.88,0,12.95,79.67
2024-03-05 01:00:00,11.75,4.38,2.23,2.16,1.65,0.88,0,12.95,79.5
2024-03-05 00:00:00,11.75,4.38,2.23,2.16,1.65,0.88,0,12.98,78.5
2024-03-04 23:00:00,11.75,4.37,2.23,2.16,1.65,0.88,0,12.7,80.17
2024-03-04 22:00:00,11.75,4.37,2.23,2.16,1.65,0.88,0,11.28,88.67
2024-03-04 21:00:00,11.75,4.38,2.22,2.16,1.65,0.88,0,12.08,86.17
2024-03-04 20:00:00,11.75,4.38,2.23,2.16,1.65,0.88,0,14.23,79
2024-03-04 19:00:00,11.78,4.39,2.23,2.17,1.65,0.88,0,16.08,73.67
2024-03-04 18:00:00,11.8,4.39,2.23,2.17,1.65,0.88,0,16.83,71
2024-03-04 17:00:00,11.8,4.39,2.24,2.17,1.65,0.88,0,16.93,69
2024-03-04 16:00:00,11.82,4.4,2.24,2.18,1.65,0.88,0,17.1,73.5
2024-03-04 15:00:00,11.83,4.4,2.25,2.18,1.65,0.88,0,16.47,72.67
2024-03-04 14:00:00,11.84,4.41,2.25,2.18,1.65,0.88,0,17.27,68
2024-03-04 13:00:00,11.85,4.41,2.25,2.18,1.65,0.88,0,16.43,76.5
2024-03-04 12:00:00,11.87,4.41,2.25,2.18,1.65,0.88,0,13.97,84.67
2024-03-04 11:00:00,11.88,4.41,2.25,2.18,1.65,0.88,0,11.88,89.5
2024-03-04 10:00:00,11.88,4.41,2.25,2.17,1.65,0.88,0,10.92,90
2024-03-04 09:00:00,11.87,4.42,2.25,2.18,1.66,0.88,0,10.3,93.33
2024-03-04 08:00:00,11.87,4.42,2.25,2.17,1.65,0.88,0,9.78,96
2024-03-04 07:00:00,11.88,4.42,2.24,2.18,1.66,0.88,0,9.35,95.67
2024-03-04 06:00:00,11.89,4.41,2.24,2.17,1.65,0.88,0,9.1,95.33
2024-03-04 05:00:00,11.88,4.41,2.24,2.17,1.65,0.88,0,8.48,97
2024-03-04 04:00:00,11.88,4.41,2.24,2.17,1.65,0.88,0,8.67,96.67
2024-03-04 03:00:00,11.88,4.4,2.24,2.17,1.65,0.88,0,9.05,97.17
2024-03-04 02:00:00,11.88,4.4,2.24,2.17,1.65,0.88,0,10.05,95.17
2024-03-04 01:00:00,11.88,4.4,2.24,2.17,1.65,0.88,0,11.67,91.83
2024-03-04 00:00:00,11.87,4.4,2.24,2.17,1.65,0.88,0,12,91
2024-03-03 23:00:00,11.87,4.4,2.24,2.17,1.65,0.88,0,11.8,92.17
2024-03-03 22:00:00,11.86,4.4,2.24,2.17,1.65,0.88,0,11.27,93.33
2024-03-03 21:00:00,11.86,4.4,2.24,2.17,1.65,0.88,0,12,90.17
2024-03-03 20:00:00,11.88,4.41,2.24,2.17,1.65,0.88,0,13.37,86
2024-03-03 19:00:00,11.88,4.41,2.24,2.17,1.65,0.88,0,15.45,79.17
2024-03-03 18:00:00,11.89,4.41,2.25,2.18,1.65,0.88,0,15.58,80
2024-03-03 17:00:00,11.89,4.42,2.25,2.17,1.65,0.88,0,15.25,81.33
2024-03-03 16:00:00,11.9,4.42,2.25,2.18,1.65,0.88,0,17.35,73.67
2024-03-03 15:00:00,11.91,4.43,2.25,2.18,1.65,0.88,0,17.7,73.17
2024-03-03 14:00:00,11.93,4.43,2.26,2.18,1.66,0.88,0,17.17,72.5
2024-03-03 13:00:00,11.95,4.44,2.25,2.18,1.66,0.88,0,15.58,76.83
2024-03-03 12:00:00,11.96,4.44,2.26,2.18,1.66,0.88,0,12.92,93.33
2024-03-03 11:00:00,11.97,4.44,2.26,2.18,1.66,0.88,0,10.48,100
2024-03-03 10:00:00,11.95,4.44,2.26,2.18,1.66,0.89,0,7.87,100
2024-03-03 09:00:00,11.95,4.44,2.26,2.18,1.66,0.88,0,6.67,100
2024-03-03 08:00:00,11.95,4.44,2.26,2.18,1.66,0.88,0,7.38,100
2024-03-03 07:00:00,11.95,4.43,2.26,2.17,1.66,0.88,0,6.88,100
2024-03-03 06:00:00,11.94,4.43,2.26,2.18,1.66,0.88,0,7.78,100
2024-03-03 05:00:00,11.92,4.43,2.26,2.18,1.66,0.88,0,8.55,100
2024-03-03 04:00:00,11.92,4.43,2.26,2.17,1.65,0.88,0,8.47,99.67
2024-03-03 03:00:00,11.91,4.43,2.26,2.17,1.66,0.88,0,8.87,99
2024-03-03 02:00:00,11.89,4.43,2.25,2.17,1.66,0.88,0,8.77,98.67
2024-03-03 01:00:00,11.88,4.42,2.26,2.17,1.66,0.88,0,10.12,98
2024-03-03 00:00:00,11.87,4.42,2.25,2.16,1.65,0.88,0,10.1,98
2024-03-02 23:00:00,11.87,4.42,2.26,2.17,1.65,0.88,0,9.58,96.5
2024-03-02 22:00:00,11.86,4.42,2.25,2.17,1.65,0.88,0,10.72,94.83
2024-03-02 21:00:00,11.84,4.42,2.25,2.17,1.65,0.88,0,11.78,92.17
2024-03-02 20:00:00,11.82,4.42,2.25,2.17,1.65,0.88,0,14.32,84.33
2024-03-02 19:00:00,11.81,4.42,2.25,2.18,1.65,0.88,0,16.78,73
2024-03-02 18:00:00,11.8,4.44,2.26,2.18,1.65,0.88,0,15.95,74
2024-03-02 17:00:00,11.8,4.45,2.26,2.18,1.66,0.89,0,16.5,73.33
2024-03-02 16:00:00,11.78,4.45,2.26,2.19,1.66,0.89,0,17.18,72.67
